RTSI$ Index,Last Price,High Price,Low Price,Volume,Open Price,,SPX Index,Last Price,High Price,Low Price,Volume,Open Price
Dates,PX_LAST,PX_HIGH,PX_LOW,PX_VOLUME,PX_OPEN,,Dates,PX_LAST,PX_HIGH,PX_LOW,PX_VOLUME,PX_OPEN
11.08.2010,1460.67,1500.15,1458.19,3645122560,1492.9,,21.07.2010,1069.59,1088.96,1065.25,1104964224,1086.67
12.08.2010,1447.68,1466.86,1437.85,3234301696,1460.7,,22.07.2010,1093.67,1097.5,1072.14,1027600448,1072.14
13.08.2010,1445.37,1463.56,1439.91,862868672,1447.75,,23.07.2010,1102.66,1103.73,1087.88,999404480,1092.17
16.08.2010,1445.94,1454.63,1430.25,2179587072,1445.37,,26.07.2010,1115.01,1115.01,1101.3,849887680,1102.89
17.08.2010,1464.49,1467.34,1443.8,1803469440,1445.94,,27.07.2010,1113.84,1120.95,1109.78,911842496,1117.36
18.08.2010,1458.36,1469.35,1453.89,1971979008,1464.66,,28.07.2010,1106.13,1114.66,1103.11,848056704,1112.84
19.08.2010,1445.72,1471.43,1445.72,1630507776,1458.36,,29.07.2010,1101.53,1115.9,1092.82,1055990656,1108.07
20.08.2010,1425.03,1449.47,1422.54,1606639744,1446.15,,30.07.2010,1101.6,1106.44,1088.01,1011310592,1098.44
23.08.2010,1425.91,1432.93,1415.37,911174144,1424.92,,02.08.2010,1125.86,1127.3,1107.53,853402432,1107.53
24.08.2010,1396.86,1425.81,1389.18,1312189312,1423.9,,03.08.2010,1120.46,1125.44,1116.76,810036160,1125.34
25.08.2010,1385.81,1403.79,1380.09,1963982976,1399.16,,04.08.2010,1127.24,1128.75,1119.46,806520064,1121.06
26.08.2010,1409.51,1411.17,1385.54,1564525952,1386.05,,05.08.2010,1125.81,1126.56,1118.81,698783360,1125.78
27.08.2010,1421.47,1422.91,1401.34,1223147520,1409.51,,06.08.2010,1121.64,1123.06,1107.17,787070272,1122.07
30.08.2010,1427.11,1435.43,1421.09,525800736,1421.47,,09.08.2010,1127.79,1129.24,1120.91,659523200,1122.8
31.08.2010,1421.21,1428.62,1401.22,1224778112,1427.11,,10.08.2010,1121.06,1127.16,1111.58,860995584,1122.92
01.09.2010,1449.99,1450.87,1415.33,2325788928,1421.97,,11.08.2010,1089.47,1116.89,1088.55,985471808,1116.89
02.09.2010,1455.64,1461.94,1448.23,998592256,1449.99,,12.08.2010,1083.61,1086.72,1076.69,899320704,1081.48
03.09.2010,1467.62,1475.87,1452.77,1151021440,1455.63,,13.08.2010,1079.25,1086.25,1079,718032064,1082.22
06.09.2010,1469.75,1478.35,1464.67,584887168,1467.19,,16.08.2010,1079.38,1082.62,1069.49,665171392,1077.49
07.09.2010,1453.47,1471.11,1447.54,817147392,1469.75,,17.08.2010,1092.54,1100.14,1081.16,829537856,1081.16
08.09.2010,1468.11,1472.02,1445.36,1545817472,1453.47,,18.08.2010,1094.16,1099.77,1085.76,791442240,1092.08
09.09.2010,1492,1499.11,1464.79,1771844608,1469.49,,19.08.2010,1075.63,1092.44,1070.66,985622400,1092.44
10.09.2010,1487.09,1495.27,1482.49,1540448000,1492,,20.08.2010,1071.69,1075.63,1063.91,1072490560,1075.63
13.09.2010,1503.22,1513.48,1485.25,1583917952,1487.09,,23.08.2010,1067.36,1081.58,1067.08,744474560,1073.36
14.09.2010,1493.21,1505.79,1486.62,1719595008,1503.26,,24.08.2010,1051.87,1063.2,1046.68,1015008000,1063.2
15.09.2010,1484.5,1498.27,1474.28,1900502144,1493.21,,25.08.2010,1055.33,1059.38,1039.83,930268480,1048.98
16.09.2010,1463.88,1489.45,1463.49,1334667648,1484.5,,26.08.2010,1047.22,1061.45,1045.4,853264640,1056.28
17.09.2010,1464.18,1482.51,1461.26,1347555584,1463.88,,27.08.2010,1064.59,1065.21,1039.7,943504896,1049.27
20.09.2010,1467.11,1471,1458.89,1475827328,1464.18,,30.08.2010,1048.92,1064.4,1048.79,701701760,1062.9
21.09.2010,1478.21,1483.86,1467.11,988808960,1467.11,,31.08.2010,1049.33,1055.14,1040.88,1246506112,1046.88
22.09.2010,1477.01,1483.1,1464.65,1404476416,1478.21,,01.09.2010,1080.29,1081.3,1049.72,1000221440,1049.72
23.09.2010,1477.13,1485.47,1466.22,2243608064,1477.02,,02.09.2010,1090.1,1090.1,1080.39,757460224,1080.66
24.09.2010,1488.67,1488.67,1468.86,1837173248,1477.13,,03.09.2010,1104.51,1105.1,1093.61,769056704,1093.61
27.09.2010,1487.86,1504.22,1486.63,1229838848,1488.52,,07.09.2010,1091.84,1102.6,1091.15,717835264,1102.6
28.09.2010,1483.68,1489.89,1472.03,1344189312,1487.86,,08.09.2010,1098.87,1103.26,1092.36,777852224,1092.36
29.09.2010,1494.93,1500.67,1483.68,1563972608,1483.68,,09.09.2010,1104.18,1110.27,1101.15,727312768,1101.15
30.09.2010,1507.66,1509.89,1491.23,1845867648,1494.77,,10.09.2010,1109.55,1110.88,1103.92,661831360,1104.57
01.10.2010,1531.91,1537.32,1502.2,2935546112,1507.28,,13.09.2010,1121.9,1123.87,1113.38,825845120,1113.38
04.10.2010,1542.58,1547.43,1528.13,1381009024,1532.03,,14.09.2010,1121.1,1127.36,1115.58,816861568,1121.16
05.10.2010,1568.86,1568.9,1537.68,1471964416,1542.38,,15.09.2010,1125.07,1126.46,1114.63,846607680,1119.43
06.10.2010,1578.35,1589.77,1567.64,1898582016,1568.86,,16.09.2010,1124.66,1125.44,1118.88,817472576,1123.89
07.10.2010,1584.29,1598.33,1576.39,1143521792,1577.55,,17.09.2010,1125.59,1131.47,1122.43,1753797376,1126.39
08.10.2010,1566.85,1586.61,1555.46,807299520,1584.29,,20.09.2010,1142.71,1144.86,1126.57,785235648,1126.57
11.10.2010,1588.29,1588.46,1566.34,411440928,1566.35,,21.09.2010,1139.78,1148.59,1136.22,912470272,1142.82
12.10.2010,1574.2,1588.28,1560.63,1159086720,1588.28,,22.09.2010,1134.28,1144.38,1131.58,852433216,1139.49
13.10.2010,1588.83,1592.1,1574.2,1119255936,1574.2,,23.09.2010,1124.83,1136.77,1122.79,773043392,1131.1
14.10.2010,1586.94,1605.67,1581.62,1156977408,1588.83,,24.09.2010,1148.67,1148.9,1131.69,874920768,1131.69
15.10.2010,1581.9,1592.23,1578.46,1230631424,1586.94,,27.09.2010,1142.16,1149.92,1142,722169664,1148.64
18.10.2010,1583.04,1585.23,1564.44,848140224,1581.9,,28.09.2010,1147.7,1150,1132.09,851188736,1142.31
19.10.2010,1570.59,1597.25,1566.61,3338519040,1583.04,,29.09.2010,1144.73,1148.63,1140.26,816317184,1146.75
20.10.2010,1556.74,1570.67,1545.14,2215896064,1570.41,,30.09.2010,1141.2,1157.16,1136.08,1042092480,1145.97
21.10.2010,1604.86,1605.83,1557.29,3615531264,1558.2,,01.10.2010,1146.24,1150.3,1139.42,858095808,1143.49
22.10.2010,1608.71,1620.04,1592.35,208368064,1604.84,,04.10.2010,1137.03,1148.16,1131.87,783957888,1144.96
25.10.2010,1620.49,1634.66,1606.75,2961914624,1608.71,,05.10.2010,1160.75,1162.76,1140.68,1029390976,1140.68
26.10.2010,1609.79,1622.28,1602.54,3553524224,1620.22,,06.10.2010,1159.97,1162.33,1154.85,825046720,1159.81
27.10.2010,1583.17,1613.91,1583.17,1925434624,1609.94,,07.10.2010,1158.06,1163.87,1151.41,753417984,1161.57
28.10.2010,1583.44,1593.28,1581.68,1705746816,1583.17,,08.10.2010,1165.15,1167.73,1155.58,778558336,1158.36
29.10.2010,1587.14,1588.32,1572.88,1536094464,1583.17,,11.10.2010,1165.32,1168.68,1162.02,651072768,1165.32
01.11.2010,1600.36,1609.67,1585.07,1846403200,1586.64,,12.10.2010,1169.77,1172.58,1155.71,785976960,1164.28
02.11.2010,1604.14,1608.84,1597.49,95158672,1600.36,,13.10.2010,1178.1,1184.38,1171.32,1119268096,1171.32
03.11.2010,1602.53,1612.95,1601.68,96084216,1604,,14.10.2010,1173.81,1178.89,1166.71,1016383232,1177.82
08.11.2010,1628.42,1640.95,1617.52,85451912,1617.52,,15.10.2010,1176.19,1181.2,1167.12,1282653696,1177.47
09.11.2010,1659.45,1663.87,1626.2,136325936,1629.14,,18.10.2010,1184.71,1185.53,1174.55,876969216,1176.83
10.11.2010,1637.02,1659.72,1632.98,128207952,1659.45,,19.10.2010,1165.9,1178.64,1159.71,1066261888,1178.64
11.11.2010,1629.37,1656.93,1629.42,148661472,1637.02,,20.10.2010,1178.17,1182.94,1166.74,939888640,1166.74
12.11.2010,1610.97,1634.39,1601.81,136742416,1629.89,,21.10.2010,1180.26,1189.43,1171.17,856693760,1179.82
13.11.2010,#N/A N/A,#N/A N/A,#N/A N/A,436126,#N/A N/A,,22.10.2010,1183.08,1183.93,1178.99,634964672,1180.52
15.11.2010,1609.43,1616.1,1594.16,139402272,1606.08,,25.10.2010,1185.62,1196.14,1184.74,841896704,1184.74
16.11.2010,1568.13,1611.71,1568.04,130349336,1609.43,,26.10.2010,1185.64,1187.11,1177.72,789580928,1184.88
17.11.2010,1570.66,1571.71,1551.67,161312272,1568.13,,27.10.2010,1182.45,1183.84,1171.7,833946176,1183.84
18.11.2010,1598.63,1598.74,1562.05,135757984,1570.44,,28.10.2010,1183.78,1189.53,1177.1,793706688,1184.47
19.11.2010,1600.98,1607.9,1590.59,145508864,1598.63,,29.10.2010,1183.26,1185.46,1179.7,875659456,1183.87
22.11.2010,1600.3,1624.78,1597.25,141102112,1600.98,,01.11.2010,1184.38,1195.81,1177.65,726481216,1185.71
23.11.2010,1573.46,1601.54,1569.19,167760432,1599.86,,02.11.2010,1193.57,1195.88,1187.86,704864768,1187.86
24.11.2010,1600.5,1602.23,1566.98,103993496,1573.03,,03.11.2010,1197.96,1198.3,1183.56,874069824,1193.79
25.11.2010,1618.55,1619.05,1597.72,90566544,1600.5,,04.11.2010,1221.06,1221.25,1198.34,1114416384,1198.34
26.11.2010,1602.48,1619.97,1588.15,111939536,1618.55,,05.11.2010,1225.85,1227.08,1220.29,1013115200,1221.2
29.11.2010,1589.31,1617.63,1586.22,101082256,1602.37,,08.11.2010,1223.25,1224.57,1217.55,711290624,1223.24
30.11.2010,1597.35,1603.53,1583.47,102014568,1589.31,,09.11.2010,1213.4,1226.84,1208.94,864957504,1223.59
01.12.2010,1633.71,1634.13,1594.24,123088560,1597.3,,10.11.2010,1218.71,1218.75,1204.33,869153664,1213.14
02.12.2010,1665.72,1667.35,1632.74,165867392,1633.48,,11.11.2010,1213.54,1215.45,1204.49,911408384,1213.04
03.12.2010,1687.36,1692.52,1663.43,3249749504,1665.38,,12.11.2010,1199.21,1210.5,1194.08,883352896,1209.07
06.12.2010,1711.44,1712.55,1681.6,1406474368,1687.36,,15.11.2010,1197.75,1207.43,1197.15,744739456,1200.44
07.12.2010,1721.91,1735.86,1708.59,2992612608,1711.44,,16.11.2010,1178.34,1194.79,1173,1075092096,1194.79
08.12.2010,1694.3,1722.21,1694.62,1706996992,1721.91,,17.11.2010,1178.59,1183.56,1175.82,776750144,1178.33
09.12.2010,1711.56,1716.18,1694.01,1719372288,1694.3,,18.11.2010,1196.69,1200.29,1183.75,868550336,1183.75
10.12.2010,1712.93,1720.63,1703.49,2532475904,1711.27,,19.11.2010,1199.73,1199.97,1189.44,976848000,1196.12
13.12.2010,1735.5,1739.76,1712.93,1258699392,1712.93,,22.11.2010,1197.84,1198.94,1184.58,746116928,1198.07
14.12.2010,1745.8,1747.08,1730.73,1908630400,1735.5,,23.11.2010,1180.73,1192.51,1176.91,844886528,1192.51
15.12.2010,1757.71,1769.89,1737.02,1124904320,1745.8,,24.11.2010,1198.35,1198.62,1183.7,688862976,1183.7
16.12.2010,1744.28,1757.71,1742.15,864839808,1757.71,,26.11.2010,1189.4,1194.16,1186.93,325286528,1194.16
17.12.2010,1743.87,1756.8,1743.87,637785472,1744.28,,29.11.2010,1187.76,1190.34,1173.64,745919360,1189.08
20.12.2010,1739.67,1746.1,1735.79,1010004352,1743.1,,30.11.2010,1180.55,1187.4,1174.14,1131762304,1182.96
21.12.2010,1755.79,1755.98,1738.09,772955712,1739.67,,01.12.2010,1206.07,1207.61,1186.6,893707264,1186.6
22.12.2010,1764.04,1768.36,1755.22,1418382720,1755.79,,02.12.2010,1221.53,1221.89,1206.81,903101184,1206.81
23.12.2010,1765.51,1767.62,1760.03,566178624,1763.57,,03.12.2010,1224.71,1225.57,1216.82,706335808,1219.93
24.12.2010,1769.57,1771.91,1765.02,510204992,1765.39,,06.12.2010,1223.12,1225.8,1220.67,618909952,1223.87
27.12.2010,1764.39,1770.88,1760.27,413778752,1769.11,,07.12.2010,1223.75,1235.05,1223.25,1373539968,1227.25
28.12.2010,1769.41,1776.17,1763.37,453010624,1763.75,,08.12.2010,1228.28,1228.93,1219.5,868202624,1225.02
29.12.2010,1767.82,1774.26,1761.6,662931072,1769.41,,09.12.2010,1233,1234.71,1226.85,773212160,1230.14
30.12.2010,1770.28,1770.28,1761.16,428423488,1767.82,,10.12.2010,1240.4,1240.4,1232.58,761857600,1233.85
31.12.2010,#N/A N/A,#N/A N/A,#N/A N/A,3074836,#N/A N/A,,13.12.2010,1240.46,1246.73,1240.34,797223744,1242.52
11.01.2011,1802.23,1802.23,1767.8,2202696448,1770.27,,14.12.2010,1241.59,1246.59,1238.17,774840768,1241.84
12.01.2011,1868.94,1868.94,1800.24,2352597504,1802.23,,15.12.2010,1235.23,1244.25,1234.01,885460736,1241.58
13.01.2011,1878.14,1887.59,1865.91,2185229056,1868.94,,16.12.2010,1242.87,1243.75,1232.85,792534208,1236.34
14.01.2011,1870.09,1884.84,1860.28,2067343104,1879.3,,17.12.2010,1243.91,1245.81,1239.87,1714468224,1243.63
17.01.2011,1901.61,1906.83,1870.09,1597636480,1870.09,,20.12.2010,1247.08,1250.2,1241.51,654652032,1245.76
18.01.2011,1900.94,1922.15,1890.16,2521251840,1901.61,,21.12.2010,1254.6,1255.82,1249.43,615868928,1249.43
19.01.2011,1902.75,1918.15,1898.59,989485056,1900.76,,22.12.2010,1258.84,1259.39,1254.94,621307072,1254.94
20.01.2011,1868.46,1905.48,1866.44,2077244416,1902.75,,23.12.2010,1256.77,1258.59,1254.05,457825536,1257.53
21.01.2011,1884.76,1890.07,1857.49,2547924224,1868.46,,27.12.2010,1257.54,1258.43,1251.48,361535936,1254.66
24.01.2011,1861.66,1889.97,1848.87,2824519168,1884.5,,28.12.2010,1258.51,1259.9,1256.22,423304448,1259.1
25.01.2011,1863.33,1877.17,1851.69,1905791232,1861.46,,29.12.2010,1259.78,1262.6,1258.78,368445632,1258.78
26.01.2011,1894.92,1895.54,1857.01,1328999936,1863.33,,30.12.2010,1257.88,1261.09,1256.32,346168448,1259.44
27.01.2011,1911.48,1911.82,1886.76,2229258240,1894.92,,31.12.2010,1257.64,1259.34,1254.19,432480576,1256.76
28.01.2011,1885.53,1912.33,1883.81,1410407552,1911.48,,03.01.2011,1271.87,1276.17,1257.62,863689088,1257.62
31.01.2011,1870.31,1884.09,1853.62,3647486976,1884.09,,04.01.2011,1270.2,1274.12,1262.66,836051392,1272.95
01.02.2011,1910.01,1911.68,1869.86,3480971008,1870.31,,05.01.2011,1276.56,1277.63,1265.36,817246848,1268.78
02.02.2011,1931.38,1943.49,1910.01,3633508096,1910.01,,06.01.2011,1273.85,1278.17,1270.43,888521856,1276.29
03.02.2011,1917.07,1945.71,1914.47,2444475136,1931.38,,07.01.2011,1271.5,1276.83,1261.7,864579584,1274.41
04.02.2011,1928.58,1938.9,1916.78,2021065344,1917.07,,10.01.2011,1269.75,1271.52,1262.18,748085568,1270.84
07.02.2011,1935.15,1940.39,1913.83,1447308544,1928.58,,11.01.2011,1274.48,1277.25,1269.62,723904960,1272.58
08.02.2011,1910.5,1947.08,1908.77,2433825024,1935.15,,12.01.2011,1285.96,1286.87,1275.65,747161536,1275.65
09.02.2011,1900.28,1919.67,1888.46,2849069568,1910.5,,13.01.2011,1283.76,1286.7,1280.47,753236800,1285.78
10.02.2011,1846.92,1901.37,1846.92,2389798656,1900.28,,14.01.2011,1293.24,1293.24,1281.24,863746496,1282.9
11.02.2011,1881.9,1885.47,1845.49,1954770176,1846.92,,18.01.2011,1295.02,1296.06,1290.16,1003669120,1293.22
14.02.2011,1879.56,1905.66,1874.62,1723305728,1881.9,,19.01.2011,1281.92,1294.6,1278.92,843204992,1294.52
15.02.2011,1865.99,1891.7,1863.95,1361874176,1879.56,,20.01.2011,1280.26,1283.35,1271.26,967917184,1280.85
16.02.2011,1877.44,1880.33,1860.42,1604196096,1865.99,,21.01.2011,1283.35,1291.21,1282.07,1068159552,1283.63
17.02.2011,1871.59,1893.33,1871.49,1446078976,1877.44,,24.01.2011,1290.84,1291.93,1282.47,762207296,1283.29
18.02.2011,1868.4,1878.2,1857.53,1374449024,1869.06,,25.01.2011,1291.18,1291.26,1281.07,848282240,1288.17
21.02.2011,1889.33,1894.43,1862.38,936093568,1868.4,,26.01.2011,1296.63,1299.74,1291.97,872437120,1291.97
22.02.2011,1874.76,1898.67,1856.98,2036487552,1889.33,,27.01.2011,1299.54,1301.29,1294.41,810751744,1297.51
23.02.2011,#N/A N/A,#N/A N/A,#N/A N/A,19958686,#N/A N/A,,28.01.2011,1276.34,1302.67,1275.1,1041028608,1299.63
24.02.2011,1901.14,1908.38,1863.13,2315351040,1874.76,,31.01.2011,1286.12,1287.17,1276.5,949293632,1276.5
25.02.2011,1932.82,1932.82,1898.78,1690247936,1901.14,,01.02.2011,1307.59,1308.86,1289.14,849970432,1289.14
28.02.2011,1969.91,1972.5,1929.49,1581666560,1932.82,,02.02.2011,1304.03,1307.61,1302.62,731132672,1305.91
01.03.2011,1962.66,1990,1957.64,616913152,1971.46,,03.02.2011,1307.1,1308.6,1294.83,794558464,1302.77
02.03.2011,1991.29,1992.25,1953.26,1344063616,1968.03,,04.02.2011,1310.87,1311,1301.67,716198848,1307.01
03.03.2011,2017.82,2029.27,1989.59,1503176320,1991.29,,07.02.2011,1319.05,1322.85,1311.85,697234496,1311.85
04.03.2011,2012.68,2025.91,2004.8,852029056,2017.82,,08.02.2011,1324.57,1324.87,1316.03,667090240,1318.76
05.03.2011,#N/A N/A,#N/A N/A,#N/A N/A,571119,#N/A N/A,,09.02.2011,1320.88,1324.54,1314.89,758073984,1322.48
07.03.2011,2024.91,2028.02,2023.35,444820512,2012.68,,10.02.2011,1321.87,1322.78,1311.74,923048064,1318.13
09.03.2011,2012.22,2032.58,2002.14,985536960,2028.02,,11.02.2011,1329.15,1330.79,1316.08,781984384,1318.66
10.03.2011,1949.35,2012.62,1947.36,1429451136,2012.22,,14.02.2011,1332.32,1332.96,1326.9,678552384,1328.73
11.03.2011,1929.87,1951.34,1921.13,2138703872,1949.35,,15.02.2011,1328.01,1330.43,1324.61,744670592,1330.43
14.03.2011,1944.91,1962.86,1918.61,1438121216,1929.59,,16.02.2011,1336.32,1337.61,1329.51,800352640,1329.51
15.03.2011,1906.83,1958.77,1890.06,1717043072,1944.91,,17.02.2011,1340.43,1341.5,1331,716751936,1334.37
16.03.2011,1915.95,1944.72,1904.19,1560414464,1906.83,,18.02.2011,1343.01,1344.07,1338.12,1009097216,1340.38
17.03.2011,1945.74,1950,1895.12,2013572736,1915.95,,22.02.2011,1315.44,1338.91,1312.33,1043634240,1338.91
18.03.2011,1962.92,1973.03,1942.85,1232962688,1945.74,,23.02.2011,1307.4,1317.91,1299.55,1053304000,1315.44
21.03.2011,1981.98,1986.63,1960.72,994694016,1962.92,,24.02.2011,1306.1,1310.91,1294.26,943755328,1307.09
22.03.2011,1976.38,1991.01,1965.73,637413888,1981.98,,25.02.2011,1319.88,1320.61,1307.34,730596288,1307.34
23.03.2011,1997,1998.56,1966.53,931775168,1976.38,,28.02.2011,1327.22,1329.38,1320.55,964948352,1321.61
24.03.2011,2027.89,2027.89,1992.94,971936192,1997,,01.03.2011,1306.33,1332.09,1306.14,921121600,1328.64
25.03.2011,2041.49,2042.24,2022.42,1411957760,2030.42,,02.03.2011,1308.44,1314.19,1302.58,809778816,1305.47
28.03.2011,2045.06,2047.13,2025.96,998531200,2043.3,,03.03.2011,1330.97,1332.28,1312.37,845611008,1312.37
29.03.2011,2018.74,2046.64,2009.28,1092005120,2045.06,,04.03.2011,1321.15,1331.08,1312.59,826873536,1330.73
30.03.2011,2035.92,2040.19,2017.26,709591104,2018.74,,07.03.2011,1310.13,1327.68,1303.99,834883520,1322.72
31.03.2011,2044.2,2047.8,2035.92,801816512,2035.92,,08.03.2011,1321.82,1325.74,1306.86,774982016,1311.05
